"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total","Margin of Error!!Median gross rent --!!Total","Estimate!!Median gross rent --!!Total!!No bedroom","Margin of Error!!Median gross rent --!!Total!!No bedroom","Estimate!!Median gross rent --!!Total!!1 bedroom","Margin of Error!!Median gross rent --!!Total!!1 bedroom","Estimate!!Median gross rent --!!Total!!2 bedrooms","Margin of Error!!Median gross rent --!!Total!!2 bedrooms","Estimate!!Median gross rent --!!Total!!3 bedrooms","Margin of Error!!Median gross rent --!!Total!!3 bedrooms","Estimate!!Median gross rent --!!Total!!4 bedrooms","Margin of Error!!Median gross rent --!!Total!!4 bedrooms","Estimate!!Median gross rent --!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total!!5 or more bedrooms",
"8600000US33936","ZCTA5 33936","920","38","423","32","440","135","909","42","1066","50","974","307","-","**",
"8600000US33944","ZCTA5 33944","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US33945","ZCTA5 33945","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US33946","ZCTA5 33946","1592","494","-","**","-","**","1627","276","-","**","-","**","-","**",
"8600000US33947","ZCTA5 33947","1172","137","-","**","-","**","995","101","1389","216","-","**","-","**",
"8600000US33948","ZCTA5 33948","976","70","-","**","818","133","918","60","1085","70","-","**","-","**",
"8600000US33950","ZCTA5 33950","966","74","953","348","714","186","920","75","1489","215","1359","365","-","**",
"8600000US33952","ZCTA5 33952","953","33","-","**","656","234","892","41","1145","64","1516","408","-","**",
"8600000US33953","ZCTA5 33953","985","423","-","**","-","**","924","283","1573","300","-","**","-","**",
"8600000US33954","ZCTA5 33954","1312","76","-","**","-","**","1218","95","1406","82","-","**","-","**",
"8600000US33955","ZCTA5 33955","1066","147","-","**","-","**","1056","367","1215","248","-","**","-","**",
"8600000US33956","ZCTA5 33956","1089","206","-","**","-","**","1177","954","-","**","-","**","-","**",
"8600000US33957","ZCTA5 33957","1443","481","-","**","1107","428","1260","339","3223","314","-","**","-","**",
"8600000US33960","ZCTA5 33960","1089","548","-","**","-","**","-","**","1089","548","-","**","-","**",
"8600000US33965","ZCTA5 33965","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US33966","ZCTA5 33966","1052","93","-","**","1028","125","947","67","1193","129","-","**","-","**",
"8600000US33967","ZCTA5 33967","1232","85","-","**","1250","532","1024","61","1558","113","1375","718","-","**",
"8600000US33971","ZCTA5 33971","1089","40","-","**","-","**","1239","207","1083","38","1081","349","-","**",
"8600000US33972","ZCTA5 33972","1079","109","-","**","577","67","817","89","1092","91","1357","110","-","**",
"8600000US33973","ZCTA5 33973","963","27","-","**","-","**","908","54","973","31","1123","8","-","**",
"8600000US33974","ZCTA5 33974","1117","37","-","**","-","**","1039","131","1109","40","1283","105","-","**",
"8600000US33976","ZCTA5 33976","1117","39","-","**","-","**","1215","285","1080","39","1386","122","-","**",
"8600000US33980","ZCTA5 33980","834","54","-","**","762","34","838","42","1186","215","1382","552","-","**",
"8600000US33981","ZCTA5 33981","1209","204","-","**","-","**","844","28","1342","98","1722","63","-","**",
"8600000US33982","ZCTA5 33982","839","96","-","**","807","140","817","374","941","232","-","**","-","**",
"8600000US33983","ZCTA5 33983","993","92","-","**","765","346","930","109","1164","141","1234","750","-","**",
"8600000US33990","ZCTA5 33990","1087","36","-","**","833","66","942","68","1207","71","1422","88","-","**",
"8600000US33991","ZCTA5 33991","1435","148","-","**","1200","504","1306","348","1484","179","1553","387","-","**",
"8600000US33993","ZCTA5 33993","1359","85","-","**","-","**","1034","233","1374","100","1455","292","-","**",
"8600000US34101","ZCTA5 34101","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34102","ZCTA5 34102","1180","118","-","**","984","275","1267","115","1485","306","-","**","1762","601",
"8600000US34103","ZCTA5 34103","1319","132","-","**","972","383","1189","68","1638","335","1972","648","-","**",
"8600000US34104","ZCTA5 34104","1139","40","1113","183","964","43","1147","42","1348","133","-","**","-","**",
"8600000US34105","ZCTA5 34105","1526","129","1296","243","1173","220","1360","75","1821","95","-","**","-","**",
"8600000US34108","ZCTA5 34108","1358","64","-","**","990","135","1319","109","1508","188","1688","1004","-","**",
"8600000US34109","ZCTA5 34109","1357","76","3229","1291","1366","150","1273","94","1440","169","-","**","-","**",
"8600000US34110","ZCTA5 34110","1567","182","1909","1387","1206","1166","1445","97","1778","274","2255","134","-","**",
"8600000US34112","ZCTA5 34112","1034","54","859","135","845","23","1145","47","1358","250","-","**","-","**",
"8600000US34113","ZCTA5 34113","1232","92","2281","364","1306","364","1213","120","1206","166","1195","169","-","**",
"8600000US34114","ZCTA5 34114","1205","98","-","**","1111","188","1197","118","1573","409","-","**","-","**",
"8600000US34116","ZCTA5 34116","1168","34","1081","151","918","41","1140","36","1344","61","1875","1224","-","**",
"8600000US34117","ZCTA5 34117","1529","464","-","**","956","561","-","**","1693","305","-","**","-","**",
"8600000US34119","ZCTA5 34119","1460","136","-","**","1110","69","1380","153","1642","398","2060","572","-","**",
"8600000US34120","ZCTA5 34120","1581","162","-","**","1103","924","1351","548","1647","121","-","**","-","**",
"8600000US34134","ZCTA5 34134","1156","80","839","313","924","68","1186","71","1285","262","-","**","-","**",
"8600000US34135","ZCTA5 34135","1217","60","-","**","1161","64","1179","60","1372","243","1264","520","-","**",
"8600000US34137","ZCTA5 34137","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34138","ZCTA5 34138","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34139","ZCTA5 34139","788","265","-","**","-","**","681","367","-","**","-","**","-","**",
"8600000US34140","ZCTA5 34140","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34141","ZCTA5 34141","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34142","ZCTA5 34142","773","29","441","89","628","22","799","38","820","85","1192","573","-","**",
"8600000US34145","ZCTA5 34145","1595","231","-","**","1076","157","1361","170","1848","262","2518","411","-","**",
"8600000US34201","ZCTA5 34201","1929","459","-","**","-","**","-","**","1920","381","-","**","-","**",
"8600000US34202","ZCTA5 34202","1816","96","-","**","1410","197","1635","109","1891","144","2455","593","-","**",
"8600000US34203","ZCTA5 34203","1038","59","-","**","-","**","977","42","1114","86","1635","230","-","**",
"8600000US34205","ZCTA5 34205","954","39","782","166","727","37","938","38","1217","78","1364","387","1203","853",
"8600000US34207","ZCTA5 34207","948","27","1060","469","713","41","953","23","1127","87","1409","85","-","**",
"8600000US34208","ZCTA5 34208","1021","36","883","120","831","61","991","45","1133","47","1181","133","1720","62",
"8600000US34209","ZCTA5 34209","1171","36","1121","196","1021","72","1178","35","1260","136","1565","367","-","**",
"8600000US34210","ZCTA5 34210","1103","30","-","**","975","87","1118","39","1290","119","1529","1145","-","**",
"8600000US34211","ZCTA5 34211","1675","120","-","**","1339","228","1674","148","1803","134","-","**","-","**",
"8600000US34212","ZCTA5 34212","1558","150","-","**","880","361","1442","201","1789","126","2711","951","-","**",
"8600000US34215","ZCTA5 34215","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34216","ZCTA5 34216","1148","674","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34217","ZCTA5 34217","1211","120","-","**","788","429","1197","109","2344","521","-","**","-","**",
"8600000US34219","ZCTA5 34219","1724","95","-","**","-","**","1169","463","1755","201","1731","151","-","**",
"8600000US34221","ZCTA5 34221","1055","68","529","58","571","91","870","33","1275","81","1672","176","1533","502",
"8600000US34222","ZCTA5 34222","1011","187","-","**","677","48","880","52","1682","107","-","**","-","**",
"8600000US34223","ZCTA5 34223","938","66","-","**","726","38","971","58","1159","86","-","**","-","**",
"8600000US34224","ZCTA5 34224","929","59","-","**","767","81","954","87","1159","190","-","**","-","**",
"8600000US34228","ZCTA5 34228","1435","683","-","**","1152","67","2402","1293","-","**","-","**","-","**",
"8600000US34229","ZCTA5 34229","1191","628","-","**","632","110","1161","363","2056","445","-","**","-","**",
"8600000US34231","ZCTA5 34231","1114","52","2098","1903","867","53","1125","48","1450","133","2133","542","-","**",
"8600000US34232","ZCTA5 34232","1345","47","1040","288","1302","123","1268","73","1465","86","1491","145","-","**",
"8600000US34233","ZCTA5 34233","1440","150","3,500+","***","1451","496","1302","130","1514","153","1790","84","-","**",
"8600000US34234","ZCTA5 34234","952","45","642","170","814","71","958","42","1121","109","1554","245","-","**",
"8600000US34235","ZCTA5 34235","1347","70","-","**","1098","156","1362","66","1369","279","-","**","-","**",
"8600000US34236","ZCTA5 34236","1030","117","535","82","777","149","1413","116","1450","377","-","**","-","**",
"8600000US34237","ZCTA5 34237","1074","38","648","191","896","58","1119","48","1255","124","1808","260","-","**",
"8600000US34238","ZCTA5 34238","1581","153","1438","1009","1129","107","1559","138","1987","208","2439","370","-","**",
"8600000US34239","ZCTA5 34239","1245","77","742","287","833","72","1287","59","1744","129","-","**","693","414",
"8600000US34240","ZCTA5 34240","1542","484","-","**","-","**","-","**","1700","821","-","**","-","**",
"8600000US34241","ZCTA5 34241","1609","151","-","**","-","**","1231","199","1720","123","-","**","-","**",
"8600000US34242","ZCTA5 34242","1531","289","-","**","1151","111","1490","333","2625","1788","2343","499","-","**",
"8600000US34243","ZCTA5 34243","1472","89","1377","75","1164","90","1481","122","1647","104","1886","316","-","**",
"8600000US34251","ZCTA5 34251","1262","818","-","**","-","**","-","**","1600","298","-","**","-","**",
"8600000US34266","ZCTA5 34266","678","34","443","319","616","26","658","45","810","55","758","284","603","93",
"8600000US34268","ZCTA5 34268","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34269","ZCTA5 34269","871","39","-","**","-","**","854","31","-","**","-","**","-","**",
"8600000US34275","ZCTA5 34275","1053","205","-","**","761","76","1006","207","1534","339","-","**","-","**",
"8600000US34285","ZCTA5 34285","1179","139","-","**","930","277","1197","108","1477","198","-","**","-","**",
"8600000US34286","ZCTA5 34286","1407","230","-","**","-","**","-","**","1352","206","-","**","-","**",
"8600000US34287","ZCTA5 34287","1037","59","-","**","678","46","967","72","1174","73","1245","243","-","**",
"8600000US34288","ZCTA5 34288","1216","153","-","**","-","**","1131","102","1295","215","-","**","-","**",
"8600000US34289","ZCTA5 34289","1185","108","-","**","-","**","1183","109","1321","143","-","**","-","**",
"8600000US34291","ZCTA5 34291","1354","276","-","**","-","**","-","**","1218","223","-","**","-","**",
"8600000US34292","ZCTA5 34292","1429","121","2070","1262","1650","1192","1432","366","1347","118","-","**","-","**",
"8600000US34293","ZCTA5 34293","1258","55","1385","670","1106","92","1195","62","1577","127","-","**","-","**",
"8600000US34420","ZCTA5 34420","796","50","-","**","450","164","749","69","931","150","-","**","-","**",
"8600000US34428","ZCTA5 34428","709","99","-","**","550","38","707","113","959","220","-","**","-","**",
"8600000US34429","ZCTA5 34429","962","73","-","**","-","**","840","225","1090","83","-","**","-","**",
"8600000US34431","ZCTA5 34431","788","93","-","**","439","238","752","150","888","273","-","**","-","**",
"8600000US34432","ZCTA5 34432","892","146","-","**","-","**","699","378","884","177","1158","127","-","**",
"8600000US34433","ZCTA5 34433","829","184","-","**","-","**","737","71","908","600","-","**","-","**",
"8600000US34434","ZCTA5 34434","1153","159","-","**","-","**","924","331","1275","196","1306","188","-","**",
"8600000US34436","ZCTA5 34436","698","51","-","**","420","45","736","246","733","107","-","**","-","**",
"8600000US34442","ZCTA5 34442","825","135","-","**","662","204","765","174","1149","247","-","**","-","**",
"8600000US34445","ZCTA5 34445","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US34446","ZCTA5 34446","954","112","-","**","237","189","918","373","1167","284","-","**","-","**",
"8600000US34448","ZCTA5 34448","774","78","-","**","620","75","644","176","895","84","-","**","-","**",
"8600000US34449","ZCTA5 34449","504","73","-","**","425","266","664","121","-","**","-","**","-","**",
"8600000US34450","ZCTA5 34450","738","85","548","62","746","165","694","53","1277","156","-","**","-","**",
"8600000US34452","ZCTA5 34452","834","58","-","**","574","46","807","46","1024","89","-","**","-","**",
"8600000US34453","ZCTA5 34453","899","96","-","**","-","**","719","165","1019","127","1510","546","-","**",
"8600000US34461","ZCTA5 34461","705","139","812","551","604","374","648","226","813","146","-","**","-","**",
"8600000US34465","ZCTA5 34465","853","45","-","**","586","67","807","31","1140","137","1206","579","-","**",
"8600000US34470","ZCTA5 34470","833","24","579","223","636","60","824","19","1067","96","1196","301","-","**",
"8600000US34471","ZCTA5 34471","883","44","-","**","828","71","793","29","1074","122","1055","219","-","**",
"8600000US34472","ZCTA5 34472","946","26","-","**","834","127","867","46","976","28","1326","156","-","**",
"8600000US34473","ZCTA5 34473","998","58","-","**","-","**","919","171","1040","66","1261","189","-","**",
"8600000US34474","ZCTA5 34474","999","56","743","117","899","80","1042","50","1089","109","2083","1201","-","**",
"8600000US34475","ZCTA5 34475","692","54","638","47","551","73","683","13","875","86","759","748","-","**",
"8600000US34476","ZCTA5 34476","853","84","-","**","-","**","822","135","1122","178","-","**","-","**",
"8600000US34479","ZCTA5 34479","842","30","-","**","575","537","791","68","861","37","1101","259","-","**",
"8600000US34480","ZCTA5 34480","795","76","-","**","809","398","763","66","965","112","666","292","-","**",
"8600000US34481","ZCTA5 34481","926","202","-","**","-","**","887","170","1086","85","-","**","-","**",
"8600000US34482","ZCTA5 34482","778","117","478","299","619","14","673","110","1042","97","979","127","-","**",
"8600000US34484","ZCTA5 34484","853","138","-","**","-","**","837","222","-","**","-","**","-","**",
"8600000US34488","ZCTA5 34488","794","102","-","**","555","71","843","68","719","92","1068","209","-","**",
"8600000US34491","ZCTA5 34491","930","125","-","**","-","**","923","68","1006","243","788","456","-","**",
"8600000US34498","ZCTA5 34498","1012","93","-","**","-","**","954","94","1120","28","-","**","-","**",
"8600000US34601","ZCTA5 34601","794","30","1545","1468","695","63","755","59","1014","109","1205","562","-","**",
"8600000US34602","ZCTA5 34602","928","78","-","**","-","**","873","308","923","422","1109","42","-","**",
"8600000US34604","ZCTA5 34604","898","291","-","**","-","**","733","47","1130","85","1311","466","-","**",
"8600000US34606","ZCTA5 34606","931","37","717","210","-","**","851","49","1047","71","1628","341","-","**",
"8600000US34607","ZCTA5 34607","969","111","-","**","595","572","928","65","1111","214","1286","172","-","**",
"8600000US34608","ZCTA5 34608","991","50","775","355","684","64","890","37","1113","63","1341","60","-","**",
"8600000US34609","ZCTA5 34609","1111","30","946","679","749","448","1038","51","1118","41","1386","78","-","**",
"8600000US34610","ZCTA5 34610","997","74","-","**","-","**","1011","116","943","75","1191","213","1078","432",
"8600000US34613","ZCTA5 34613","950","35","-","**","739","220","915","71","1067","254","-","**","-","**",
"8600000US34614","ZCTA5 34614","1036","181","-","**","-","**","589","388","1094","66","-","**","-","**",
